list,source,native,name,term_size,query_size,hits,domain,p_raw,p_adj,significant,genes,genes_ensg,calibrated_p
all,REAC,REAC:R-HSA-6806834,Signaling by MET,34,30,1,5622,0.166776507347119,0.3313293279296098,False,SH3GL3,ENSG00000140600,0.32673267326732675
all,GO:MF,GO:0005488,binding,5265,30,30,5622,0.13897581655467484,0.33183813215839886,False,"CFLAR, IBTK, CPNE3, FUS, LGMN, ZMYND8, CALB1, SOX6, PRKAR2A, BCL11A, DNAJB1, ADGRB3, PLXNC1, GPNMB, SSTR1, SH3GL3, CACNA1A, PPFIA4, CNTN4, MANF, USP12, ICE1, ELOVL7, CALB2, SCAI, RBM4B, C11orf54, L3MBTL1, TRRAP, GSTK1","ENSG00000003402, ENSG00000005700, ENSG00000085719, ENSG00000089280, ENSG00000100600, ENSG00000101040, ENSG00000104327, ENSG00000110693, ENSG00000114302, ENSG00000119866, ENSG00000132002, ENSG00000135298, ENSG00000136040, ENSG00000136235, ENSG00000139874, ENSG00000140600, ENSG00000141837, ENSG00000143847, ENSG00000144619, ENSG00000145050, ENSG00000152484, ENSG00000164151, ENSG00000164181, ENSG00000172137, ENSG00000173611, ENSG00000173914, ENSG00000182919, ENSG00000185513, ENSG00000196367, ENSG00000197448",0.32673267326732675
all,GO:MF,GO:0031491,nucleosome binding,28,30,1,5622,0.13944261936443392,0.33183813215839886,False,L3MBTL1,ENSG00000185513,0.32673267326732675
all,GO:MF,GO:0050839,cell adhesion molecule binding,243,30,3,5622,0.1380042256001399,0.33183813215839886,False,"DNAJB1, GPNMB, CNTN4","ENSG00000132002, ENSG00000136235, ENSG00000144619",0.32673267326732675
all,GO:MF,GO:0048306,calcium-dependent protein binding,28,30,1,5622,0.13944261936443392,0.33183813215839886,False,CPNE3,ENSG00000085719,0.32673267326732675
all,GO:MF,GO:0030971,receptor tyrosine kinase binding,29,30,1,5622,0.14405769291092418,0.3326902543671353,False,CPNE3,ENSG00000085719,0.32673267326732675
all,GO:MF,GO:0019901,protein kinase binding,250,30,3,5622,0.14670531901010297,0.3326902543671353,False,"IBTK, CPNE3, PRKAR2A","ENSG00000005700, ENSG00000085719, ENSG00000114302",0.32673267326732675
all,GO:MF,GO:0030234,enzyme regulator activity,526,30,5,5622,0.1433774121924099,0.3326902543671353,False,"CFLAR, IBTK, LGMN, PRKAR2A, ADGRB3","ENSG00000003402, ENSG00000005700, ENSG00000100600, ENSG00000114302, ENSG00000135298",0.32673267326732675
all,GO:MF,GO:0051018,protein kinase A binding,30,30,1,5622,0.14864883705765627,0.3326902543671353,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,GO:MF,GO:0019842,vitamin binding,30,30,1,5622,0.14864883705765627,0.3326902543671353,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0097746,blood vessel diameter maintenance,35,30,1,5622,0.17124979023537706,0.3337091919985952,False,MANF,ENSG00000145050,0.32673267326732675
all,GO:BP,GO:0035296,regulation of tube diameter,35,30,1,5622,0.17124979023537706,0.3337091919985952,False,MANF,ENSG00000145050,0.32673267326732675
all,GO:BP,GO:0034502,protein localization to chromosome,35,30,1,5622,0.17124979023537706,0.3337091919985952,False,ZMYND8,ENSG00000101040,0.32673267326732675
all,GO:BP,GO:0002695,negative regulation of leukocyte activation,35,30,1,5622,0.17124979023537706,0.3337091919985952,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0071675,regulation of mononuclear cell migration,35,30,1,5622,0.17124979023537706,0.3337091919985952,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0035150,regulation of tube size,35,30,1,5622,0.17124979023537706,0.3337091919985952,False,MANF,ENSG00000145050,0.32673267326732675
all,GO:BP,GO:0045893,positive regulation of DNA-templated transcription,559,30,5,5622,0.17208693337735698,0.3347041873089013,False,"FUS, ZMYND8, BCL11A, ICE1, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000119866, ENSG00000164151, ENSG00000196367",0.32673267326732675
all,GO:MF,GO:0008047,enzyme activator activity,254,30,3,5622,0.15176078344453464,0.3356591445596767,False,"CFLAR, LGMN, ADGRB3","ENSG00000003402, ENSG00000100600, ENSG00000135298",0.32673267326732675
all,GO:BP,GO:1902680,positive regulation of RNA biosynthetic process,561,30,5,5622,0.17390036577504978,0.33759067219588235,False,"FUS, ZMYND8, BCL11A, ICE1, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000119866, ENSG00000164151, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0048518,positive regulation of biological process,2069,30,14,5622,0.17471333259568467,0.33852772383852037,False,"CFLAR, CPNE3, FUS, LGMN, ZMYND8, SOX6, BCL11A, ADGRB3, PLXNC1, GPNMB, SH3GL3, ICE1, RBM4B, TRRAP","ENSG00000003402, ENSG00000085719, ENSG00000089280, ENSG00000100600, ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000135298, ENSG00000136040, ENSG00000136235, ENSG00000140600, ENSG00000164151, ENSG00000173914, ENSG00000196367",0.32673267326732675
all,GO:CC,GO:0001669,acrosomal vesicle,29,30,1,5622,0.14405769291092418,0.33868883120547066,False,SH3GL3,ENSG00000140600,0.32673267326732675
all,GO:CC,GO:0015030,Cajal body,29,30,1,5622,0.14405769291092418,0.33868883120547066,False,ICE1,ENSG00000164151,0.32673267326732675
all,GO:CC,GO:0008023,transcription elongation factor complex,29,30,1,5622,0.14405769291092418,0.33868883120547066,False,ICE1,ENSG00000164151,0.32673267326732675
all,GO:BP,GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,36,30,1,5622,0.17569985400715776,0.33979688746667247,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:MF,GO:0004857,enzyme inhibitor activity,133,30,2,5622,0.15764775437861597,0.34090626872445373,False,"IBTK, PRKAR2A","ENSG00000005700, ENSG00000114302",0.32673267326732675
all,GO:MF,GO:0048156,tau protein binding,32,30,1,5622,0.15775981584589108,0.34090626872445373,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:MF,GO:0060590,ATPase regulator activity,33,30,1,5622,0.16227988839054636,0.3427934721058735,False,DNAJB1,ENSG00000132002,0.32673267326732675
all,GO:MF,GO:0008201,heparin binding,33,30,1,5622,0.16227988839054636,0.3427934721058735,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0006637,acyl-CoA metabolic process,37,30,1,5622,0.1801268150490097,0.34381747751440406,False,ELOVL7,ENSG00000164181,0.32673267326732675
all,GO:BP,GO:1902369,negative regulation of RNA catabolic process,37,30,1,5622,0.1801268150490097,0.34381747751440406,False,FUS,ENSG00000089280,0.32673267326732675
all,GO:BP,GO:0055007,cardiac muscle cell differentiation,37,30,1,5622,0.1801268150490097,0.34381747751440406,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:0051783,regulation of nuclear division,37,30,1,5622,0.1801268150490097,0.34381747751440406,False,L3MBTL1,ENSG00000185513,0.32673267326732675
all,GO:BP,GO:0050670,regulation of lymphocyte proliferation,37,30,1,5622,0.1801268150490097,0.34381747751440406,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0048593,camera-type eye morphogenesis,37,30,1,5622,0.1801268150490097,0.34381747751440406,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0031960,response to corticosteroid,37,30,1,5622,0.1801268150490097,0.34381747751440406,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0030099,myeloid cell differentiation,145,30,2,5622,0.18047060978183144,0.34383341082969787,False,"CFLAR, L3MBTL1","ENSG00000003402, ENSG00000185513",0.32673267326732675
all,GO:BP,GO:0080090,regulation of primary metabolic process,1727,30,12,5622,0.1810736450768762,0.34434227496066483,False,"IBTK, FUS, ZMYND8, SOX6, PRKAR2A, BCL11A, DNAJB1, ICE1, SCAI, RBM4B, L3MBTL1, TRRAP","ENSG00000005700, ENSG00000089280, ENSG00000101040, ENSG00000110693, ENSG00000114302, ENSG00000119866, ENSG00000132002, ENSG00000164151, ENSG00000173611, ENSG00000173914, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0032944,regulation of mononuclear cell proliferation,38,30,1,5622,0.18453078918482516,0.34465247779901736,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0035295,tube development,279,30,3,5622,0.18459922957235148,0.34465247779901736,False,"CALB1, ADGRB3, GPNMB","ENSG00000104327, ENSG00000135298, ENSG00000136235",0.32673267326732675
all,GO:BP,GO:1901655,cellular response to ketone,38,30,1,5622,0.18453078918482516,0.34465247779901736,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0006383,transcription by RNA polymerase III,38,30,1,5622,0.18453078918482516,0.34465247779901736,False,ICE1,ENSG00000164151,0.32673267326732675
all,GO:BP,GO:0051209,release of sequestered calcium ion into cytosol,38,30,1,5622,0.18453078918482516,0.34465247779901736,False,IBTK,ENSG00000005700,0.32673267326732675
all,GO:BP,GO:0007610,behavior,279,30,3,5622,0.18459922957235148,0.34465247779901736,False,"LGMN, CALB1, ADGRB3","ENSG00000100600, ENSG00000104327, ENSG00000135298",0.32673267326732675
all,GO:BP,GO:0048814,regulation of dendrite morphogenesis,38,30,1,5622,0.18453078918482516,0.34465247779901736,False,ADGRB3,ENSG00000135298,0.32673267326732675
all,GO:BP,GO:0060284,regulation of cell development,277,30,3,5622,0.181899667515553,0.34465247779901736,False,"BCL11A, PLXNC1, L3MBTL1","ENSG00000119866, ENSG00000136040, ENSG00000185513",0.32673267326732675
all,GO:BP,GO:0007156,homophilic cell-cell adhesion,38,30,1,5622,0.18453078918482516,0.34465247779901736,False,CNTN4,ENSG00000144619,0.32673267326732675
all,GO:BP,GO:0007338,single fertilization,38,30,1,5622,0.18453078918482516,0.34465247779901736,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,GO:MF,GO:0019904,protein domain specific binding,265,30,3,5622,0.16595766215764812,0.34618237165861093,False,"ZMYND8, PRKAR2A, L3MBTL1","ENSG00000101040, ENSG00000114302, ENSG00000185513",0.32673267326732675
all,GO:MF,GO:0005178,integrin binding,35,30,1,5622,0.17124979023537706,0.34618237165861093,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:MF,GO:0022843,voltage-gated monoatomic cation channel activity,35,30,1,5622,0.17124979023537706,0.34618237165861093,False,CACNA1A,ENSG00000141837,0.32673267326732675
all,GO:MF,GO:0005126,cytokine receptor binding,35,30,1,5622,0.17124979023537706,0.34618237165861093,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0072073,kidney epithelium development,39,30,1,5622,0.1889118916784598,0.3488913314782359,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:BP,GO:0019219,regulation of nucleobase-containing compound metabolic process,1223,30,9,5622,0.18765843929896212,0.3488913314782359,False,"FUS, ZMYND8, SOX6, BCL11A, DNAJB1, ICE1, SCAI, L3MBTL1, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000164151, ENSG00000173611, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0010927,cellular component assembly involved in morphogenesis,39,30,1,5622,0.1889118916784598,0.3488913314782359,False,CFLAR,ENSG00000003402,0.32673267326732675
all,GO:BP,GO:0043112,receptor metabolic process,39,30,1,5622,0.1889118916784598,0.3488913314782359,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,1564,30,11,5622,0.1874943885671634,0.3488913314782359,False,"FUS, ZMYND8, SOX6, BCL11A, DNAJB1, ICE1, ELOVL7, SCAI, RBM4B, L3MBTL1, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000164151, ENSG00000164181, ENSG00000173611, ENSG00000173914, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0032989,cellular anatomical entity morphogenesis,39,30,1,5622,0.1889118916784598,0.3488913314782359,False,CFLAR,ENSG00000003402,0.32673267326732675
all,WP,WP:WP5426,HDAC6 interactions in the central nervous system,57,30,1,5622,0.263988802544715,0.34978516337174725,False,FUS,ENSG00000089280,0.32673267326732675
all,GO:CC,GO:0044297,cell body,253,30,3,5622,0.1504913824642707,0.3500904792063563,False,"CALB1, DNAJB1, CACNA1A","ENSG00000104327, ENSG00000132002, ENSG00000141837",0.32673267326732675
all,GO:BP,GO:0032774,RNA biosynthetic process,1397,30,10,5622,0.1905634474342312,0.3513085137051921,False,"FUS, ZMYND8, SOX6, BCL11A, DNAJB1, ICE1, SCAI, RBM4B, L3MBTL1, TRRAP","ENSG00000089280, ENSG00000101040, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000164151, ENSG00000173611, ENSG00000173914, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,REAC,REAC:R-HSA-500792,GPCR ligand binding,37,30,1,5622,0.1801268150490097,0.353143361082927,False,SSTR1,ENSG00000139874,0.32673267326732675
all,GO:BP,GO:1990748,cellular detoxification,40,30,1,5622,0.19327023723634024,0.3537535592272294,False,GSTK1,ENSG00000197448,0.32673267326732675
all,GO:BP,GO:0051147,regulation of muscle cell differentiation,40,30,1,5622,0.19327023723634024,0.3537535592272294,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:0008217,regulation of blood pressure,40,30,1,5622,0.19327023723634024,0.3537535592272294,False,MANF,ENSG00000145050,0.32673267326732675
all,GO:BP,GO:0050866,negative regulation of cell activation,40,30,1,5622,0.19327023723634024,0.3537535592272294,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0030900,forebrain development,152,30,2,5622,0.19402390658497345,0.35450000757504085,False,"DNAJB1, SSTR1","ENSG00000132002, ENSG00000139874",0.32673267326732675
all,REAC,REAC:R-HSA-438064,Post NMDA receptor activation events,39,30,1,5622,0.1889118916784598,0.356302175444183,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,REAC,REAC:R-HSA-6807505,RNA polymerase II transcribes snRNA genes,38,30,1,5622,0.18453078918482516,0.356302175444183,False,ICE1,ENSG00000164151,0.32673267326732675
all,REAC,REAC:R-HSA-3371453,Regulation of HSF1-mediated heat shock response,39,30,1,5622,0.1889118916784598,0.356302175444183,False,DNAJB1,ENSG00000132002,0.32673267326732675
all,REAC,REAC:R-HSA-556833,Metabolism of lipids,284,30,3,5622,0.19139798422415105,0.35647874561748144,False,"CPNE3, LGMN, ELOVL7","ENSG00000085719, ENSG00000100600, ENSG00000164181",0.32673267326732675
all,GO:BP,GO:0050767,regulation of neurogenesis,153,30,2,5622,0.19597219948133635,0.3574226058156051,False,"BCL11A, PLXNC1","ENSG00000119866, ENSG00000136040",0.32673267326732675
all,GO:BP,GO:0048771,tissue remodeling,41,30,1,5622,0.19760594001006093,0.3584886522306409,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0090316,positive regulation of intracellular protein transport,41,30,1,5622,0.19760594001006093,0.3584886522306409,False,ICE1,ENSG00000164151,0.32673267326732675
all,GO:BP,GO:0048839,inner ear development,41,30,1,5622,0.19760594001006093,0.3584886522306409,False,CALB1,ENSG00000104327,0.32673267326732675
all,GO:CC,GO:0016529,sarcoplasmic reticulum,32,30,1,5622,0.15775981584589108,0.3586385533431078,False,MANF,ENSG00000145050,0.32673267326732675
all,GO:CC,GO:0005930,axoneme,33,30,1,5622,0.16227988839054636,0.3586385533431078,False,PRKAR2A,ENSG00000114302,0.32673267326732675
all,GO:CC,GO:0043228,membraneless organelle,2045,30,14,5622,0.16219916148137942,0.3586385533431078,False,"CPNE3, FUS, ZMYND8, CALB1, SOX6, PRKAR2A, BCL11A, DNAJB1, SH3GL3, ICE1, RBM4B, C11orf54, L3MBTL1, TRRAP","ENSG00000085719, ENSG00000089280, ENSG00000101040, ENSG00000104327, ENSG00000110693, ENSG00000114302, ENSG00000119866, ENSG00000132002, ENSG00000140600, ENSG00000164151, ENSG00000173914, ENSG00000182919, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,GO:CC,GO:0005634,nucleus,2773,30,18,5622,0.16121066662935507,0.3586385533431078,False,"IBTK, CPNE3, FUS, ZMYND8, CALB1, SOX6, BCL11A, DNAJB1, CACNA1A, MANF, USP12, ICE1, CALB2, SCAI, RBM4B, C11orf54, L3MBTL1, TRRAP","ENSG00000005700, ENSG00000085719, ENSG00000089280, ENSG00000101040, ENSG00000104327, ENSG00000110693, ENSG00000119866, ENSG00000132002, ENSG00000141837, ENSG00000145050, ENSG00000152484, ENSG00000164151, ENSG00000172137, ENSG00000173611, ENSG00000173914, ENSG00000182919, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,GO:CC,GO:0043232,intracellular membraneless organelle,2045,30,14,5622,0.16219916148137942,0.3586385533431078,False,"CPNE3, FUS, ZMYND8, CALB1, SOX6, PRKAR2A, BCL11A, DNAJB1, SH3GL3, ICE1, RBM4B, C11orf54, L3MBTL1, TRRAP","ENSG00000085719, ENSG00000089280, ENSG00000101040, ENSG00000104327, ENSG00000110693, ENSG00000114302, ENSG00000119866, ENSG00000132002, ENSG00000140600, ENSG00000164151, ENSG00000173914, ENSG00000182919, ENSG00000185513, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0007165,signal transduction,1756,30,12,5622,0.1981473056732019,0.35883566840111686,False,"CFLAR, CPNE3, LGMN, ZMYND8, PRKAR2A, ADGRB3, PLXNC1, GPNMB, SSTR1, SH3GL3, MANF, SCAI","ENSG00000003402, ENSG00000085719, ENSG00000100600, ENSG00000101040, ENSG00000114302, ENSG00000135298, ENSG00000136040, ENSG00000136235, ENSG00000139874, ENSG00000140600, ENSG00000145050, ENSG00000173611",0.32673267326732675
all,GO:BP,GO:1990830,cellular response to leukemia inhibitory factor,42,30,1,5622,0.2019191135989695,0.361199112458889,False,SSTR1,ENSG00000139874,0.32673267326732675
all,GO:BP,GO:0022607,cellular component assembly,1241,30,9,5622,0.19983353512659488,0.361199112458889,False,"CFLAR, FUS, ZMYND8, BCL11A, DNAJB1, ADGRB3, PLXNC1, ICE1, L3MBTL1","ENSG00000003402, ENSG00000089280, ENSG00000101040, ENSG00000119866, ENSG00000132002, ENSG00000135298, ENSG00000136040, ENSG00000164151, ENSG00000185513",0.32673267326732675
all,GO:BP,GO:1903312,negative regulation of mRNA metabolic process,42,30,1,5622,0.2019191135989695,0.361199112458889,False,FUS,ENSG00000089280,0.32673267326732675
all,GO:BP,GO:0099587,inorganic ion import across plasma membrane,42,30,1,5622,0.2019191135989695,0.361199112458889,False,CACNA1A,ENSG00000141837,0.32673267326732675
all,GO:BP,GO:0098659,inorganic cation import across plasma membrane,42,30,1,5622,0.2019191135989695,0.361199112458889,False,CACNA1A,ENSG00000141837,0.32673267326732675
all,GO:BP,GO:0042098,T cell proliferation,42,30,1,5622,0.2019191135989695,0.361199112458889,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:1990823,response to leukemia inhibitory factor,42,30,1,5622,0.2019191135989695,0.361199112458889,False,SSTR1,ENSG00000139874,0.32673267326732675
all,GO:BP,GO:0033554,cellular response to stress,751,30,6,5622,0.2037340337843301,0.36130789372488326,False,"CFLAR, FUS, ZMYND8, DNAJB1, MANF, TRRAP","ENSG00000003402, ENSG00000089280, ENSG00000101040, ENSG00000132002, ENSG00000145050, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0097237,cellular response to toxic substance,43,30,1,5622,0.2062098710527384,0.36130789372488326,False,GSTK1,ENSG00000197448,0.32673267326732675
all,GO:BP,GO:0070663,regulation of leukocyte proliferation,43,30,1,5622,0.2062098710527384,0.36130789372488326,False,GPNMB,ENSG00000136235,0.32673267326732675
all,GO:BP,GO:0035051,cardiocyte differentiation,43,30,1,5622,0.2062098710527384,0.36130789372488326,False,SOX6,ENSG00000110693,0.32673267326732675
all,GO:BP,GO:0008306,associative learning,43,30,1,5622,0.2062098710527384,0.36130789372488326,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0080134,regulation of response to stress,439,30,4,5622,0.20320056056229152,0.36130789372488326,False,"FUS, DNAJB1, MANF, TRRAP","ENSG00000089280, ENSG00000132002, ENSG00000145050, ENSG00000196367",0.32673267326732675
all,GO:BP,GO:0030595,leukocyte chemotaxis,43,30,1,5622,0.2062098710527384,0.36130789372488326,False,LGMN,ENSG00000100600,0.32673267326732675
all,GO:BP,GO:0048514,blood vessel morphogenesis,157,30,2,5622,0.20379233416319248,0.36130789372488326,False,"ADGRB3, GPNMB","ENSG00000135298, ENSG00000136235",0.32673267326732675
